Nitrogen,Lead,pH,Trichloroacetic_acid,Ozone,Phosphorus,Monochloroacetic_acid,Nitrates,Chloride,Fluoride,Carbonates
2.2600000000000002,0.764,3.9320000000000004,0.929,0.5814,1.596678,10.290000000000001,10.950000000000001,3.8000000000000003,1.149,11.5
3.3600000000000003,0.841,4.196,1.017,0.5935,1.5996150000000002,11.5,12.05,15.900000000000002,1.3800000000000001,36.800000000000004
3.4700000000000006,1.1600000000000001,4.295,0.8520000000000001,0.6133,1.599318,8.75,10.950000000000001,14.8,1.182,108.30000000000001
3.25,1.1600000000000001,4.383,0.544,0.5836,1.597195,8.420000000000002,10.950000000000001,20.3,1.105,97.30000000000001
2.4800000000000004,1.215,4.284000000000001,0.698,0.577,1.5967,8.31,10.51,14.8,1.1600000000000001,44.5
2.975,1.0060000000000002,4.163,0.841,0.5858,1.5978,9.850000000000001,11.280000000000001,35.7,1.094,64.30000000000001
3.14,1.2040000000000002,4.317,0.522,0.5759,1.592938,7.21,12.600000000000001,29.1,0.9950000000000001,51.1
3.25,0.918,4.097,0.8520000000000001,0.588,1.5958640000000002,9.52,12.600000000000001,26.900000000000002,1.435,78.60000000000001
3.3600000000000003,0.918,3.9100000000000006,1.1600000000000001,0.5891,1.59956,14.250000000000002,12.05,34.6,1.303,79.7
2.8100000000000005,1.05,4.229000000000001,0.544,0.5748,1.59505,7.76,10.840000000000002,7.1000000000000005,1.2040000000000002,15.900000000000002
2.59,1.028,4.229000000000001,0.72,0.5902000000000001,1.5954350000000002,8.09,10.455000000000002,10.4,0.9730000000000001,25.8
2.8100000000000005,1.193,4.317,0.577,0.5979,1.59483,7.98,11.940000000000001,12.600000000000001,1.105,48.900000000000006
3.25,0.9015,4.196,1.0390000000000001,0.5968,1.5962600000000002,8.530000000000001,12.600000000000001,43.400000000000006,1.358,117.10000000000001
2.7,1.226,4.471,0.5,0.5924,1.59813,8.530000000000001,11.39,7.1000000000000005,1.556,25.8
3.58,1.116,3.9210000000000003,0.841,0.5979,1.59769,11.06,11.5,17.0,1.5120000000000002,51.1
2.04,1.424,4.097,0.5,0.5715,1.59494,10.07,11.17,26.900000000000002,1.105,36.800000000000004
2.7,1.116,4.328,0.72,0.5825,1.59857,8.97,10.730000000000002,10.4,1.182,43.400000000000006
2.9200000000000004,1.105,4.251,0.665,0.5836,1.59571,8.09,11.610000000000001,21.400000000000002,1.149,44.5
2.4800000000000004,1.072,4.1739999999999995,0.621,0.5803,1.59505,7.65,10.730000000000002,14.8,1.072,42.300000000000004
2.7,1.127,4.196,0.522,0.5792,1.595325,8.200000000000001,11.72,19.200000000000003,1.171,29.1
2.59,1.193,4.207000000000001,0.5,0.6067,1.5964250000000002,8.420000000000002,10.4,15.900000000000002,1.138,42.300000000000004
2.04,1.05,4.196,0.5,0.5627,1.593928,7.1000000000000005,10.950000000000001,17.0,0.9950000000000001,29.1
2.37,1.314,4.537,0.599,0.5979,1.5934220000000001,6.440000000000001,13.26,18.1,1.116,29.1
2.4800000000000004,0.8740000000000001,4.548000000000001,0.5,0.555,1.5907600000000002,6.220000000000001,15.900000000000002,30.200000000000003,1.3690000000000002,69.80000000000001
3.03,0.907,3.899,0.9510000000000001,0.5968,1.59868,12.930000000000001,10.730000000000002,7.1000000000000005,1.3800000000000001,18.1
2.2600000000000002,0.984,4.218,0.72,0.5539000000000001,1.59285,8.530000000000001,13.370000000000001,26.900000000000002,1.127,70.9
3.14,1.4405000000000001,4.394,0.522,0.5682,1.5958970000000001,7.76,12.600000000000001,17.0,1.1600000000000001,25.8
2.04,0.841,4.2620000000000005,0.599,0.5726,1.594049,7.540000000000001,11.5,17.0,1.27,31.300000000000004
3.03,1.149,4.2620000000000005,0.511,0.588,1.59505,8.31,12.27,30.200000000000003,1.138,47.800000000000004
2.4800000000000004,1.182,4.218,0.632,0.5792,1.594544,9.740000000000002,13.480000000000002,42.300000000000004,1.479,51.1
2.7,0.9730000000000001,4.163,0.8300000000000001,0.5935,1.5928060000000002,8.200000000000001,13.590000000000002,7.1000000000000005,1.0060000000000002,43.400000000000006
1.82,0.8355,4.119,0.929,0.5649,1.5926410000000002,8.530000000000001,13.15,8.200000000000001,1.072,12.600000000000001
9.63,0.929,4.284000000000001,0.7530000000000001,0.5561,1.5947200000000001,7.65,13.81,31.300000000000004,1.105,100.60000000000001
2.7,0.8740000000000001,4.295,0.808,0.5902000000000001,1.596634,8.31,10.840000000000002,34.6,1.028,75.30000000000001
2.7,1.171,4.328,0.511,0.5814,1.597228,8.64,11.280000000000001,14.8,1.215,42.300000000000004
2.04,1.0830000000000002,4.075,0.5,0.577,1.595523,9.63,11.5,7.1000000000000005,1.2040000000000002,15.900000000000002
2.4800000000000004,0.896,4.196,0.8520000000000001,0.5737,1.5920800000000002,7.98,14.580000000000002,4.9,1.105,9.3
2.37,0.896,4.306,0.841,0.5869,1.5968760000000002,8.86,10.950000000000001,29.1,1.182,72.0
3.14,1.4405000000000001,4.394,0.522,0.5682,1.5958970000000001,7.76,12.600000000000001,17.0,1.1600000000000001,25.8
7.430000000000001,0.9400000000000001,4.1080000000000005,0.9400000000000001,0.555,1.595226,9.850000000000001,13.700000000000001,3.8000000000000003,1.116,11.5
3.3600000000000003,0.8300000000000001,4.0200000000000005,1.314,0.6045,1.59934,14.580000000000002,12.380000000000003,10.4,1.347,31.300000000000004
3.25,1.303,4.218,0.5,0.5891,1.5977780000000001,9.41,11.06,13.700000000000001,1.0060000000000002,26.900000000000002
3.58,0.863,3.9320000000000004,1.149,0.5869,1.5973600000000001,10.840000000000002,13.700000000000001,10.4,1.094,33.5
2.7,0.9950000000000001,3.9100000000000006,1.105,0.5803,1.5996700000000001,13.700000000000001,11.830000000000002,28.000000000000004,1.336,54.400000000000006
3.03,1.3415000000000001,3.9100000000000006,0.742,0.5704,1.59593,10.07,10.840000000000002,10.4,1.105,46.7
2.9200000000000004,0.896,4.13,0.8520000000000001,0.5891,1.5960400000000001,9.740000000000002,12.600000000000001,35.7,1.292,87.4
2.9200000000000004,1.0060000000000002,3.9100000000000006,1.072,0.5781000000000001,1.60066,15.02,10.4,13.700000000000001,1.116,39.0
2.8100000000000005,1.2040000000000002,4.196,0.7530000000000001,0.588,1.594918,7.870000000000001,12.490000000000002,12.600000000000001,1.27,131.4
2.59,1.171,4.559,0.511,0.588,1.5972060000000001,7.76,12.05,9.3,1.303,28.000000000000004
2.04,1.193,3.8770000000000002,1.05,0.5781000000000001,1.5977010000000003,13.700000000000001,11.940000000000001,7.1000000000000005,1.1600000000000001,29.1
2.9200000000000004,1.0390000000000001,4.163,0.764,0.577,1.5956000000000001,8.420000000000002,10.840000000000002,6.0,1.028,40.1
2.7,0.775,4.097,0.929,0.5451,1.5932460000000002,9.740000000000002,14.250000000000002,4.9,1.2810000000000001,11.5
2.59,0.9400000000000001,3.9320000000000004,0.907,0.5891,1.596414,12.27,12.82,19.200000000000003,1.215,32.400000000000006
3.3600000000000003,0.9950000000000001,4.1850000000000005,1.0390000000000001,0.5924,1.59857,10.4,11.17,23.6,1.127,83.0
2.59,1.0390000000000001,4.229000000000001,0.7090000000000001,0.5836,1.5952700000000002,8.75,11.17,11.5,1.094,48.900000000000006
3.4700000000000006,1.2040000000000002,4.284000000000001,0.5,0.6353,1.594918,7.98,12.930000000000001,17.0,1.193,36.800000000000004
3.03,0.8300000000000001,4.229000000000001,0.918,0.5660000000000001,1.594973,10.180000000000001,13.480000000000002,21.400000000000002,1.292,79.7
2.37,1.127,4.427,0.511,0.5594,1.59274,6.33,14.250000000000002,6.0,1.424,30.200000000000003
2.4800000000000004,1.182,4.328,0.588,0.5836,1.59758,8.200000000000001,10.4,9.3,1.0830000000000002,26.900000000000002
2.9200000000000004,0.698,4.163,0.9400000000000001,0.5539000000000001,1.5956000000000001,9.190000000000001,12.930000000000001,42.300000000000004,1.5230000000000001,74.2
2.7,1.094,4.251,0.786,0.5968,1.5979100000000002,9.08,10.62,25.8,1.314,53.300000000000004
2.2600000000000002,0.907,4.064,0.984,0.5418000000000001,1.594786,10.730000000000002,12.380000000000003,23.6,1.391,46.7
2.2600000000000002,1.0060000000000002,4.471,0.687,0.5803,1.593675,7.320000000000001,13.040000000000001,8.200000000000001,1.094,12.600000000000001
3.3600000000000003,1.479,3.7890000000000006,0.8300000000000001,0.6452,1.5976460000000001,12.380000000000003,11.72,8.200000000000001,1.798,66.5
2.8100000000000005,1.2040000000000002,4.196,0.7530000000000001,0.588,1.594918,7.870000000000001,12.490000000000002,12.600000000000001,1.27,131.4
2.04,1.424,3.9320000000000004,0.8740000000000001,0.555,1.595094,10.290000000000001,10.51,4.9,1.028,11.5
3.3600000000000003,1.1985000000000001,4.361000000000001,0.577,0.5847,1.597228,8.420000000000002,11.17,18.1,1.094,95.10000000000001
2.8100000000000005,1.215,4.1850000000000005,0.522,0.5858,1.594478,7.98,11.940000000000001,9.3,1.182,17.0
2.59,1.138,3.899,1.138,0.5781000000000001,1.5978,13.590000000000002,11.5,6.0,1.193,20.3
3.69,1.105,3.9540000000000006,0.687,0.5957,1.60044,11.17,10.840000000000002,22.5,1.171,58.800000000000004
2.37,1.0060000000000002,4.229000000000001,0.764,0.5847,1.5942800000000001,7.870000000000001,12.16,20.3,1.1600000000000001,37.900000000000006
2.1500000000000004,1.1875,3.9760000000000004,0.72,0.588,1.5969200000000001,9.63,10.51,30.200000000000003,1.7320000000000002,131.4
2.7,1.545,4.0200000000000005,0.533,0.599,1.59549,8.86,11.06,8.200000000000001,1.116,22.5
3.25,0.841,4.042000000000001,0.8740000000000001,0.5902000000000001,1.592916,8.86,14.250000000000002,29.1,1.149,39.0
2.7,0.918,4.064,1.061,0.6331,1.59956,13.590000000000002,11.940000000000001,8.200000000000001,1.336,22.5
3.3600000000000003,1.072,3.9650000000000003,0.918,0.5726,1.595347,12.27,13.81,32.400000000000006,1.3690000000000002,62.10000000000001
2.4800000000000004,0.8520000000000001,4.218,0.775,0.6133,1.5952700000000002,6.220000000000001,10.62,14.8,1.105,55.50000000000001
2.7,1.413,4.119,0.797,0.588,1.5961720000000001,9.3,11.280000000000001,12.600000000000001,1.028,69.80000000000001
3.03,0.8300000000000001,4.229000000000001,0.918,0.5660000000000001,1.594973,10.180000000000001,13.480000000000002,21.400000000000002,1.292,79.7
2.8100000000000005,0.9400000000000001,3.833,1.028,0.6375,1.5978,12.27,11.17,17.0,1.391,54.400000000000006
2.9200000000000004,1.182,3.9650000000000003,0.599,0.5924,1.5960400000000001,9.740000000000002,11.280000000000001,12.600000000000001,1.226,119.30000000000001
4.0200000000000005,1.138,4.042000000000001,0.808,0.5726,1.59703,9.3,10.840000000000002,23.6,1.094,125.9
4.0200000000000005,0.8740000000000001,4.009,1.0390000000000001,0.5858,1.59912,12.16,11.5,22.5,1.27,86.30000000000001
2.37,1.3635000000000002,4.119,0.764,0.5858,1.5966120000000001,10.4,11.5,11.5,1.237,23.6
2.4800000000000004,0.896,4.064,0.8300000000000001,0.5814,1.593609,8.64,13.040000000000001,19.200000000000003,1.27,26.900000000000002
4.57,0.8740000000000001,4.009,1.138,0.6914,1.5967,11.940000000000001,12.930000000000001,7.1000000000000005,1.27,18.1
9.96,0.962,3.9760000000000004,0.797,0.5748,1.5942800000000001,7.870000000000001,12.930000000000001,26.900000000000002,1.127,163.3
2.59,1.314,4.196,0.5,0.61,1.5947310000000001,8.86,12.600000000000001,7.1000000000000005,1.149,13.700000000000001
2.9200000000000004,1.259,4.163,0.8520000000000001,0.5759,1.5959520000000003,8.530000000000001,10.950000000000001,39.0,1.061,114.9
9.63,0.8300000000000001,3.811,1.2480000000000002,0.555,1.5924760000000002,9.190000000000001,14.030000000000001,41.75,1.061,318.40000000000003
2.59,1.0390000000000001,4.251,0.863,0.5814,1.5967660000000001,8.86,10.4,30.200000000000003,1.138,94.00000000000001
2.4800000000000004,0.885,4.24,0.786,0.5913,1.5964800000000001,8.420000000000002,10.950000000000001,36.800000000000004,1.138,83.0
1.82,1.4184999999999999,4.427,0.588,0.5506,1.59164,6.440000000000001,14.8,14.8,1.435,102.80000000000001
2.9200000000000004,1.028,4.1080000000000005,0.8740000000000001,0.5803,1.5929600000000002,9.3,14.140000000000002,18.1,1.226,28.000000000000004
2.7,1.2095000000000002,4.1080000000000005,0.775,0.5913,1.597965,9.96,11.5,9.3,1.1600000000000001,31.300000000000004
3.14,1.2425000000000002,4.1850000000000005,0.577,0.5979,1.59538,7.870000000000001,11.610000000000001,19.200000000000003,1.094,90.7
2.4800000000000004,1.259,4.031000000000001,1.0390000000000001,0.6265000000000001,1.5964800000000001,8.97,10.730000000000002,22.5,1.2810000000000001,123.70000000000002
2.2600000000000002,0.9730000000000001,3.987,0.731,0.6166,1.5962600000000002,9.190000000000001,10.950000000000001,11.5,1.5010000000000001,41.2
2.59,0.9730000000000001,3.8660000000000005,1.138,0.577,1.60044,15.130000000000003,10.4,17.0,1.0390000000000001,44.5
2.9200000000000004,1.017,4.152,1.0060000000000002,0.6254,1.5961170000000002,8.64,12.05,8.200000000000001,1.193,22.5
3.03,0.8520000000000001,4.2620000000000005,0.775,0.5781000000000001,1.595963,7.21,12.16,25.8,1.567,64.30000000000001
2.8100000000000005,1.2040000000000002,4.1739999999999995,0.61,0.5935,1.5951600000000001,7.98,11.72,20.3,1.072,111.60000000000001
2.4800000000000004,1.05,4.284000000000001,0.5,0.5682,1.592872,7.76,14.030000000000001,23.6,1.105,31.300000000000004
2.8100000000000005,0.9510000000000001,4.284000000000001,0.8300000000000001,0.5913,1.5967,8.420000000000002,10.840000000000002,39.0,1.072,79.7
3.58,1.1600000000000001,3.9540000000000006,1.0390000000000001,0.5825,1.59934,14.47,13.040000000000001,6.0,1.127,21.400000000000002
2.37,1.171,3.9100000000000006,0.72,0.5836,1.594434,8.75,10.730000000000002,40.1,0.9400000000000001,66.5
2.59,1.193,4.207000000000001,0.5,0.6067,1.5964250000000002,8.420000000000002,10.4,15.900000000000002,1.138,42.300000000000004
3.8000000000000003,1.259,4.328,0.841,0.5946,1.60022,10.07,13.26,25.8,1.314,89.60000000000001
2.2600000000000002,0.962,4.1739999999999995,0.885,0.5968,1.59571,8.200000000000001,10.62,18.1,1.105,43.400000000000006
3.03,1.127,4.218,0.555,0.5891,1.595204,8.420000000000002,11.830000000000002,18.1,1.1600000000000001,40.1
3.8000000000000003,1.138,4.053000000000001,0.72,0.5891,1.5978,10.62,10.950000000000001,17.0,1.149,127.00000000000001
3.9100000000000006,1.138,4.031000000000001,1.116,0.6683,1.5942360000000002,8.75,13.26,6.0,1.6330000000000002,15.900000000000002
9.08,1.2974999999999999,4.119,0.72,0.5803,1.5974700000000002,7.76,10.62,32.400000000000006,1.094,87.4
2.9200000000000004,1.105,4.031000000000001,0.544,0.6309,1.59582,10.180000000000001,12.490000000000002,15.900000000000002,1.1600000000000001,62.10000000000001
2.315,0.929,4.009,0.9730000000000001,0.5748,1.594258,11.280000000000001,13.040000000000001,6.0,1.0060000000000002,12.600000000000001
7.21,1.2205000000000001,4.141,1.0390000000000001,0.6342,1.6011,9.850000000000001,10.730000000000002,37.900000000000006,1.754,166.60000000000002
3.25,0.929,3.8770000000000002,1.0390000000000001,0.588,1.59912,14.360000000000001,11.830000000000002,9.3,1.4020000000000001,22.5
3.14,1.3800000000000001,4.163,0.632,0.5913,1.5981960000000002,10.4,11.940000000000001,9.3,1.215,31.300000000000004
2.7,0.984,3.9540000000000006,0.962,0.5781000000000001,1.595226,11.72,12.71,8.200000000000001,1.3690000000000002,22.5
2.7,1.622,4.449,0.5,0.5913,1.5938070000000002,7.430000000000001,12.82,19.200000000000003,1.105,26.900000000000002
3.58,0.9730000000000001,4.141,0.8520000000000001,0.588,1.59714,9.08,11.830000000000002,32.400000000000006,1.2040000000000002,64.30000000000001
2.59,0.9730000000000001,4.1850000000000005,0.9950000000000001,0.5572,1.5942800000000001,10.290000000000001,14.250000000000002,7.1000000000000005,1.27,18.1
2.4800000000000004,1.2040000000000002,4.13,0.577,0.61,1.59571,8.64,11.06,9.3,1.138,25.8
5.78,1.0830000000000002,3.9980000000000007,1.3690000000000002,0.632,1.6019800000000002,15.350000000000001,14.8,25.8,1.347,85.2
2.4800000000000004,0.841,3.646,1.314,0.5825,1.60088,16.230000000000004,9.740000000000002,7.1000000000000005,1.3690000000000002,17.0
2.4800000000000004,0.929,4.13,1.017,0.6298,1.59802,12.490000000000002,11.280000000000001,7.1000000000000005,1.3250000000000002,15.900000000000002
2.04,1.0225,3.8770000000000002,0.9400000000000001,0.6001,1.596744,13.26,11.53666666666663,7.1000000000000005,1.215,31.300000000000004
2.7,1.3250000000000002,4.218,0.632,0.5946,1.59538,7.870000000000001,11.610000000000001,13.700000000000001,1.072,88.5
3.03,1.226,4.383,0.533,0.5858,1.597173,8.420000000000002,11.17,18.1,1.127,95.10000000000001
3.03,1.0390000000000001,3.987,0.621,0.5924,1.5964800000000001,9.850000000000001,10.840000000000002,10.4,1.0830000000000002,74.2
1.82,1.314,4.9110000000000005,0.5,0.5451,1.591838,6.0,14.250000000000002,18.1,1.149,51.1
4.79,1.182,3.987,0.7090000000000001,0.687,1.5984600000000002,10.290000000000001,10.62,56.6,1.5230000000000001,163.3
2.4800000000000004,1.105,4.339,0.7090000000000001,0.5902000000000001,1.596205,8.64,12.05,17.0,1.2480000000000002,37.900000000000006
3.25,1.259,4.119,0.8520000000000001,0.5968,1.59769,11.17,11.610000000000001,24.700000000000003,1.182,100.60000000000001
2.59,1.0060000000000002,4.3500000000000005,0.5,0.5847,1.5932350000000002,6.990000000000001,12.82,28.000000000000004,1.0830000000000002,48.900000000000006
7.705,0.984,3.987,1.303,0.5814,1.5989000000000002,11.940000000000001,13.700000000000001,42.300000000000004,1.435,84.10000000000001
2.7,0.786,4.031000000000001,0.962,0.588,1.59714,9.63,10.840000000000002,12.600000000000001,1.3800000000000001,30.200000000000003
2.7,1.05,4.0200000000000005,0.863,0.5924,1.5964800000000001,9.190000000000001,10.950000000000001,17.0,1.105,157.8
3.03,0.9730000000000001,4.1739999999999995,0.896,0.5825,1.5973600000000001,9.3,10.840000000000002,11.5,1.0060000000000002,53.300000000000004
2.4800000000000004,1.1600000000000001,4.317,0.5,0.5814,1.5969200000000001,8.31,11.39,18.1,1.27,37.900000000000006
3.03,0.962,4.251,0.599,0.5594,1.596964,7.540000000000001,11.940000000000001,37.900000000000006,1.2480000000000002,70.9
8.530000000000001,1.1600000000000001,4.207000000000001,0.786,0.577,1.59802,8.64,10.840000000000002,40.1,1.0390000000000001,133.60000000000002
1.9300000000000002,1.017,4.79,0.522,0.5374,1.59131,6.11,14.580000000000002,20.3,1.182,48.900000000000006
2.4800000000000004,0.9730000000000001,4.372,0.742,0.5858,1.595963,7.320000000000001,10.950000000000001,23.6,1.1600000000000001,62.10000000000001
2.4800000000000004,0.632,4.251,0.9950000000000001,0.5825,1.5950720000000003,10.290000000000001,13.590000000000002,11.5,1.336,23.6
2.4800000000000004,1.05,4.1080000000000005,0.632,0.6958,1.5956000000000001,9.08,11.280000000000001,7.1000000000000005,1.457,23.6
3.03,1.424,4.372,0.533,0.5649,1.5947200000000001,7.76,14.030000000000001,35.7,1.116,53.300000000000004
2.9200000000000004,0.9400000000000001,3.8880000000000003,0.9510000000000001,0.5924,1.59824,12.380000000000003,10.730000000000002,8.200000000000001,1.237,19.200000000000003
3.14,1.171,4.119,0.698,0.5913,1.59593,8.97,11.72,7.1000000000000005,1.1600000000000001,22.5
2.2600000000000002,1.1764999999999999,4.438000000000001,0.5,0.5979,1.59373,6.66,11.39,18.1,1.072,65.4
3.03,1.4735,4.416,0.5,0.6826,1.595061,7.540000000000001,12.380000000000003,7.1000000000000005,1.061,13.700000000000001
2.9200000000000004,0.731,3.8770000000000002,0.984,0.5825,1.6000550000000002,17.0,10.62,11.5,1.424,26.900000000000002
4.68,0.918,4.053000000000001,1.028,0.6452,1.595347,10.730000000000002,15.02,3.8000000000000003,1.127,12.600000000000001
2.8100000000000005,1.259,4.075,0.731,0.588,1.59582,9.190000000000001,11.39,36.800000000000004,1.061,155.60000000000002
2.8100000000000005,1.5615,4.086,0.61,0.6232,1.59593,8.97,10.950000000000001,12.600000000000001,1.05,24.700000000000003
3.03,1.149,4.306,0.984,0.5781000000000001,1.59912,10.950000000000001,10.950000000000001,23.6,1.193,75.30000000000001
2.4800000000000004,0.742,4.229000000000001,1.0390000000000001,0.5429,1.592784,8.31,14.140000000000002,9.3,1.116,20.3
2.37,1.105,4.086,0.5,0.577,1.596249,9.08,10.840000000000002,8.200000000000001,1.2040000000000002,19.200000000000003
3.4700000000000006,0.984,4.053000000000001,1.0390000000000001,0.5847,1.59593,11.5,13.26,12.600000000000001,1.193,21.400000000000002
2.9200000000000004,1.149,3.9980000000000007,0.841,0.599,1.59934,11.5,11.72,29.1,1.193,68.7
7.320000000000001,1.1875,3.9210000000000003,1.226,0.5968,1.59868,13.040000000000001,15.130000000000003,7.1000000000000005,1.589,26.900000000000002
2.8100000000000005,1.215,4.1850000000000005,0.522,0.5858,1.594478,7.98,11.940000000000001,9.3,1.182,17.0
3.03,1.061,4.2620000000000005,0.643,0.5836,1.5953140000000001,7.430000000000001,12.600000000000001,32.400000000000006,1.3250000000000002,44.5
2.59,1.072,4.218,0.676,0.5935,1.5964800000000001,8.75,10.950000000000001,13.700000000000001,1.182,39.0
6.66,1.468,4.438000000000001,0.533,0.5869,1.5952920000000002,7.65,12.82,25.8,1.05,52.2
2.59,1.2480000000000002,4.218,0.577,0.5825,1.596535,8.31,10.950000000000001,18.1,1.072,56.6
2.04,0.786,4.086,0.907,0.5836,1.59714,9.63,11.06,9.3,1.27,25.8
2.7,1.1600000000000001,4.229000000000001,0.5660000000000001,0.5869,1.596667,8.97,11.610000000000001,21.400000000000002,1.182,45.6
2.59,1.171,4.559,0.511,0.588,1.5972060000000001,7.76,12.05,9.3,1.303,28.000000000000004
2.8100000000000005,0.929,4.284000000000001,0.764,0.6122,1.5940820000000002,8.09,13.040000000000001,4.9,1.138,8.200000000000001
2.37,0.808,4.075,0.9950000000000001,0.5737,1.592894,10.290000000000001,14.030000000000001,8.200000000000001,1.105,13.700000000000001
2.7,0.72,4.13,1.028,0.8773,1.59769,12.600000000000001,12.05,7.1000000000000005,1.2810000000000001,20.3
4.79,1.127,4.152,0.654,0.577,1.596359,7.540000000000001,10.62,30.200000000000003,1.028,80.80000000000001
2.04,1.435,4.416,0.555,0.5495,1.59164,6.66,14.690000000000001,13.700000000000001,1.4020000000000001,97.30000000000001
3.3600000000000003,1.3745000000000003,4.1850000000000005,0.5,0.6056,1.59934,10.51,10.840000000000002,12.600000000000001,1.413,29.1
2.2600000000000002,0.9400000000000001,4.1739999999999995,0.7530000000000001,0.5726,1.59538,7.540000000000001,10.62,6.0,1.116,13.700000000000001
3.69,1.336,4.361000000000001,0.5,0.5792,1.593169,7.430000000000001,13.15,29.1,1.1600000000000001,57.7
2.7,1.149,4.196,0.555,0.5979,1.597085,9.3,11.5,13.700000000000001,1.171,35.7
3.25,0.764,4.229000000000001,1.094,0.5913,1.59813,10.180000000000001,10.62,28.000000000000004,1.094,63.2
5.615000000000001,1.2974999999999999,4.251,0.555,0.5946,1.59582,8.420000000000002,12.490000000000002,4.9,0.929,12.600000000000001
3.4700000000000006,0.918,3.9760000000000004,1.0390000000000001,0.6078,1.60044,13.590000000000002,11.830000000000002,13.700000000000001,1.171,46.7
2.37,1.0390000000000001,4.097,0.896,0.5891,1.5967220000000002,10.730000000000002,12.490000000000002,3.8000000000000003,1.358,15.900000000000002
2.8100000000000005,1.116,3.943,0.588,0.6155,1.59538,9.740000000000002,12.600000000000001,18.1,1.072,48.900000000000006
2.59,1.3195000000000001,4.009,0.621,0.599,1.5961500000000002,9.740000000000002,11.06,18.1,1.4020000000000001,69.80000000000001
3.9100000000000006,1.7265000000000001,4.394,0.61,0.5946,1.59538,8.75,12.82,6.0,1.1600000000000001,13.700000000000001
4.24,1.149,4.141,0.577,0.6122,1.6001650000000003,11.39,11.280000000000001,35.7,1.2810000000000001,78.60000000000001
3.69,1.0390000000000001,3.9760000000000004,1.193,0.5792,1.5964800000000001,11.72,14.250000000000002,11.5,1.358,29.1
4.0200000000000005,1.4515,4.471,0.533,0.5781000000000001,1.5945,7.540000000000001,14.47,30.200000000000003,1.0390000000000001,64.30000000000001
2.2600000000000002,0.731,4.053000000000001,0.907,0.5737,1.5950720000000003,10.51,12.71,7.1000000000000005,1.138,11.5
4.13,1.358,4.196,0.61,0.599,1.598405,9.41,10.950000000000001,4.9,1.0390000000000001,14.8
2.37,1.094,4.5920000000000005,0.544,0.5539000000000001,1.59362,6.66,13.040000000000001,6.0,1.138,14.8
3.8000000000000003,1.072,4.196,0.632,0.5737,1.59681,8.86,10.51,13.700000000000001,1.127,58.800000000000004
3.3600000000000003,1.127,3.9320000000000004,1.05,0.5902000000000001,1.60066,13.590000000000002,12.27,7.1000000000000005,1.358,35.7
2.8100000000000005,1.259,4.075,0.731,0.588,1.59582,9.190000000000001,11.39,36.800000000000004,1.061,155.60000000000002
5.23,1.193,4.0200000000000005,0.5,0.6023000000000001,1.595138,7.76,10.950000000000001,56.6,0.9950000000000001,85.75
2.1500000000000004,0.8245,3.9540000000000006,0.9400000000000001,0.5803,1.595116,11.17,12.490000000000002,15.900000000000002,1.061,23.6
2.1500000000000004,0.896,4.317,0.929,0.588,1.5961720000000001,10.730000000000002,12.490000000000002,45.6,1.303,61.00000000000001
3.58,0.841,4.141,0.9400000000000001,0.6199,1.595754,10.180000000000001,13.480000000000002,8.200000000000001,1.3690000000000002,18.1
1.82,1.4020000000000001,4.0200000000000005,0.522,0.577,1.5947200000000001,10.07,11.280000000000001,40.1,1.138,53.300000000000004
6.66,1.0390000000000001,4.1739999999999995,1.0390000000000001,0.5660000000000001,1.59714,8.200000000000001,12.05,29.1,1.336,133.60000000000002
2.7,0.8740000000000001,3.734,0.9950000000000001,0.5902000000000001,1.59868,12.930000000000001,10.62,7.1000000000000005,1.226,17.0
2.04,1.05,4.196,0.5,0.5627,1.593928,7.1000000000000005,10.950000000000001,17.0,0.9950000000000001,29.1
2.9200000000000004,1.358,4.207000000000001,0.5,0.5979,1.59758,9.52,11.06,14.8,1.0060000000000002,29.1
3.8000000000000003,1.259,4.328,0.841,0.5946,1.60022,10.07,13.26,25.8,1.314,89.60000000000001
2.7,1.2205000000000001,4.075,0.786,0.6056,1.597118,10.730000000000002,11.06,6.0,0.962,39.0
3.14,1.138,4.438000000000001,0.72,0.5825,1.5941370000000001,7.1000000000000005,14.250000000000002,17.0,1.237,55.50000000000001
3.3600000000000003,1.1600000000000001,4.218,0.5,0.5605,1.5960290000000001,8.97,12.380000000000003,8.200000000000001,1.116,14.8
3.3600000000000003,1.0060000000000002,3.9650000000000003,0.7530000000000001,0.6001,1.5991420000000003,10.62,10.840000000000002,20.3,1.061,85.2
3.25,1.468,4.251,0.775,0.6144000000000001,1.6011,11.280000000000001,12.82,39.0,1.237,171.0
2.7,1.0830000000000002,4.218,0.5660000000000001,0.5693,1.594379,7.65,11.830000000000002,32.400000000000006,1.413,48.900000000000006
5.01,0.984,3.8660000000000005,1.2480000000000002,0.6254,1.5967,12.16,15.240000000000002,7.1000000000000005,1.226,26.900000000000002
2.2600000000000002,0.918,4.57,0.511,0.5528,1.5899240000000001,6.0,15.900000000000002,29.1,1.3250000000000002,66.5
2.4800000000000004,0.8520000000000001,4.1080000000000005,1.072,0.6452,1.597074,12.490000000000002,13.15,19.200000000000003,1.347,48.900000000000006
2.37,1.6770000000000003,4.13,0.599,0.6958,1.59582,8.530000000000001,10.4,11.5,1.127,98.4
4.0200000000000005,0.9950000000000001,3.987,1.303,0.5726,1.5984600000000002,12.71,12.82,7.1000000000000005,1.226,24.700000000000003
